it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	mean_w3	std_w3	acc_prob	mcmc_id
2100	-15577.099476397572	-3793.7797941929357	-11783.319682204636	0.011312217194570135	0.0	0.0	0.0	0.10526315789473684	0.0	0.06666666666666667	-0.001368514908781432	0.13181064361804992	0.0016959194235820754	0.13262564635826513	0.0002559363309012309	0.13302766000886065	-0.014435150206833485	0.22269901902958106	0.7119047619047619	0
2200	-15577.215931349247	-3791.540095972258	-11785.67583537699	0.010558069381598794	0.003436426116838488	0.0	0.0	0.08270676691729323	0.0	0.07083333333333333	-0.0015879701296306619	0.13346872903351298	0.0016160038148832552	0.1337594045905846	0.00024314504589421102	0.13494805568452617	-0.011180677450581338	0.2207568336998418	0.7122727272727273	0
2300	-15578.265977247926	-3790.5335029256908	-11787.732474322234	0.011312217194570135	0.003436426116838488	0.0	0.0	0.12030075187969924	0.0	0.058333333333333334	-0.0017960414561588444	0.13469045512613495	0.001346815162906737	0.1348346901047763	-0.0002632418520669084	0.13680159786126062	-0.009309103027482871	0.22101986370626456	0.7091304347826087	0
2400	-15580.724201871424	-3790.983116112572	-11789.741085758853	0.012066365007541479	0.003436426116838488	0.0	0.0	0.14285714285714285	0.0	0.05416666666666667	-0.0014896326963402806	0.13577572801523405	0.0013194521319462261	0.13593022075796107	-0.0010828980975263259	0.13817373718345613	-0.008640729791789361	0.22561777315164605	0.7104166666666667	0
2500	-15582.139289787123	-3790.4735396165233	-11791.6657501706	0.011689291101055807	0.003436426116838488	0.0	0.0	0.12781954887218044	0.0	0.058333333333333334	-0.0013228514387658508	0.13689308820770832	0.0019199021859087903	0.1370063237064266	-0.0014308537734163255	0.14002633547413432	-0.010083921440417722	0.22137851711887105	0.7104	0
2600	-15583.590853896141	-3789.8032689821143	-11793.787584914027	0.01282051282051282	0.003436426116838488	0.0	0.0	0.11278195488721804	0.0	0.07916666666666666	-0.0017199331389467867	0.1381738544473568	0.0019056477132873475	0.13811401912183727	-0.0011120442161109301	0.14133315008345593	-0.009494365176433617	0.2228973834755662	0.7119230769230769	0
2700	-15589.119410778503	-3793.264680545606	-11795.854730232897	0.015082956259426848	0.006872852233676976	0.0	0.0	0.22556390977443608	0.0	0.041666666666666664	-0.00183233566626462	0.1396904513907758	0.0022747140131259107	0.1390086252425622	-0.0008422085276506393	0.14162286485946093	-0.01181627325192998	0.22859170934288678	0.7133333333333334	0
2800	-15588.848453635157	-3790.4705284610272	-11798.377925174129	0.013951734539969835	0.003436426116838488	0.0	0.0	0.15789473684210525	0.0	0.06666666666666667	-0.002169656825445274	0.14106181343430588	0.0021953867511605774	0.1404198646091587	-0.0009572481031896292	0.14248545984872754	-0.018568131079089337	0.2346632383234129	0.7139285714285715	0
2900	-15588.84702446943	-3788.383309112811	-11800.46371535662	0.013574660633484163	0.003436426116838488	0.0	0.0	0.11278195488721804	0.0	0.0875	-0.0020249989896902205	0.14235280991806185	0.0018190221165092085	0.14145959557755244	-0.00023762153139951161	0.1435596446741924	-0.018571284202115814	0.2364031188747945	0.7137931034482758	0
3000	-15592.912119679107	-3790.0933587337604	-11802.818760945347	0.01546003016591252	0.006872852233676976	0.0	0.0	0.19548872180451127	0.0	0.0625	-0.001912594787305074	0.14390452679983104	0.0015418292826326256	0.1426793844224116	-0.0005259006688005885	0.14467007829380885	-0.01536775182322856	0.23356124463888647	0.7166666666666667	0
3100	-15594.842449287848	-3790.266620614998	-11804.57582867285	0.013951734539969835	0.003436426116838488	0.0	0.0	0.11278195488721804	0.0	0.09166666666666666	-0.0018091067912212565	0.14521559820629354	0.0016038979600324886	0.14343955718460863	0.00010818965219698144	0.1453992223544118	-0.01264604262427078	0.23178355039360707	0.7148387096774194	0
3200	-15596.196493800573	-3789.1615860147986	-11807.034907785775	0.013197586726998492	0.003436426116838488	0.0	0.0	0.12030075187969924	0.0	0.07916666666666666	-0.0016120370570257582	0.1462792455203608	0.001764213941063238	0.14481144096214485	5.67783780174252e-05	0.1472894405584874	-0.013774907992772317	0.23615915879553956	0.715625	0
3300	-15595.846967933325	-3787.1400704037724	-11808.706897529553	0.013197586726998492	0.003436426116838488	0.0	0.0	0.13533834586466165	0.0	0.07083333333333333	-0.001541618558442868	0.14713191492520056	0.001558722874084839	0.14581377986376443	0.0005061960934281421	0.14794633360482323	-0.014233780069829859	0.23650072322182236	0.7133333333333334	0
3400	-15599.564811950295	-3788.6461562562968	-11810.918655693999	0.013197586726998492	0.0	0.0	0.0	0.12781954887218044	0.0	0.075	-0.001325612255510811	0.14820897602090496	0.0014883446729889794	0.14691186574053386	-0.00010862410398833538	0.14913251174185255	-0.013800634184198713	0.24400163493074076	0.7105882352941176	0
3500	-15603.315784869137	-3790.11648485329	-11813.199300015847	0.013197586726998492	0.006872852233676976	0.0	0.0	0.17293233082706766	0.0	0.05	-0.0010652245445149256	0.14933591051984857	0.001621096838954432	0.14816598535135148	-0.00028928284145601416	0.14990227881590423	-0.015412352420549358	0.2490735509227464	0.7077142857142857	0
3600	-15605.06708719266	-3790.2277380242203	-11814.83934916844	0.011312217194570135	0.0	0.0	0.0	0.16541353383458646	0.0	0.03333333333333333	-0.0009063082175335579	0.15029666869277752	0.0015332490078438813	0.14878782412458333	0.0005560572610075654	0.15099853389391577	-0.013443183767898364	0.2536597022159479	0.7041666666666667	0
3700	-15608.655383152123	-3791.4611027629553	-11817.194280389169	0.011689291101055807	0.0	0.0	0.0	0.09774436090225563	0.0	0.075	-0.0005487112707140082	0.15106228929111867	0.0016035761268698599	0.15042541342371407	0.00015577444207381144	0.15183248205045233	-0.017752623358274676	0.25775303350951084	0.7037837837837838	0
3800	-15614.452146306427	-3795.138233903424	-11819.313912403002	0.013574660633484163	0.0	0.0	0.0	0.16541353383458646	0.0	0.058333333333333334	-0.00020534472568533552	0.15204806789249078	0.0010972705532043296	0.15145965348918716	0.00039289463313350187	0.15323832214050806	-0.020928998600160124	0.26227050097817417	0.7018421052631579	0
3900	-15612.34200176039	-3791.113469288617	-11821.228532471772	0.012443438914027148	0.0	0.0	0.0	0.12030075187969924	0.0	0.07083333333333333	-0.000402304311129106	0.15323735814449987	0.0012001880074638974	0.15214980555495802	5.5564957767957194e-05	0.1540158110816856	-0.02010423135789387	0.2684184094099469	0.6997435897435897	0
4000	-15610.155970948068	-3787.4279372403757	-11822.728033707692	0.013951734539969835	0.0	0.0	0.0	0.13533834586466165	0.0	0.07916666666666666	-0.00047386612372150085	0.15419457018354094	0.0015628689020369306	0.15295937441598276	0.00040281905615659837	0.15422799113563626	-0.01676458070935954	0.26570648230182	0.69675	0
4100	-15613.846444435061	-3789.3343604579777	-11824.512083977083	0.015082956259426848	0.0	0.0	0.0	0.15789473684210525	0.0	0.07916666666666666	-0.0005085651224944669	0.15524263565175775	0.0014212621594383388	0.15388800407541606	0.0007737338582807927	0.1553479217057689	-0.015106304256991752	0.25996539456556506	0.6948780487804878	0
4200	-15619.056590551027	-3792.886707865223	-11826.169882685805	0.014328808446455505	0.003436426116838488	0.0	0.0	0.16541353383458646	0.0	0.06666666666666667	-0.0007250386792817273	0.15591386754417247	0.0013182781554269079	0.15467059583123302	0.00031120792988394077	0.15695614373436928	-0.016093885392629355	0.26252957852979814	0.6928571428571428	0
4300	-15619.802313958557	-3791.880277651243	-11827.922036307313	0.014705882352941176	0.003436426116838488	0.0	0.0	0.15037593984962405	0.0	0.07916666666666666	-0.0010640950468581727	0.15677797371848348	0.0013436604014965786	0.15562829286525953	0.0005185957385668717	0.15745611699410764	-0.017267259083771202	0.2637790268941367	0.69	0
4400	-15619.490947040362	-3789.179490412377	-11830.311456627984	0.013574660633484163	0.0	0.0	0.0	0.16541353383458646	0.0	0.058333333333333334	-0.0007472567107365334	0.15811150401979587	0.0012795515685217111	0.15675475099645653	0.0005851395301090512	0.15760948851359718	-0.024008462063880406	0.2697430097599861	0.6897727272727273	0
4500	-15623.51222128942	-3791.321061175624	-11832.191160113796	0.01546003016591252	0.010309278350515464	0.0	0.0	0.11278195488721804	0.0	0.10833333333333334	-0.00038490107253530035	0.15902611724633137	0.0013078572244720028	0.15761853143836677	-0.0003069708309031653	0.15843254923034297	-0.02401159428190018	0.27440548493975836	0.6882222222222222	0
4600	-15621.88862308647	-3788.0402190060186	-11833.84840408045	0.013574660633484163	0.010309278350515464	0.0	0.0	0.18045112781954886	0.0	0.05	7.635983500041441e-05	0.15981177789184267	0.0012752664372103954	0.15842599018930323	-0.00025400366554330573	0.15853846028803398	-0.02420973031137086	0.28143463084576287	0.6867391304347826	0
