it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
370	-4312.461678299608	-3643.669929571046	-668.7917487285625	0.2002652519893899	0.2	0.0	0.9956043956043956	0.0	0.0	0.0	-0.00898178981732489	0.29478640387689686	0.06499658442216294	0.24769127944025307	0.034434953241190155	0.31546789307486484	0.8675675675675676	0
380	-4311.947469022588	-3642.7651055948836	-669.1823634277041	0.19938107869142352	0.2	1.0	0.0	0.0	0.0	0.0	-0.010546825396493112	0.2960109496638675	0.06703267254116203	0.24537825645110684	0.032953706462996245	0.3350923647163369	0.868421052631579	0
390	-4311.69056996006	-3641.8040653312983	-669.8865046287622	0.20114942528735633	0.2	0.0	1.0	0.0	0.0	0.0	-0.009072298053491955	0.29918366265973695	0.080441652661718	0.2446691476317935	0.04549421177877924	0.34355574248256443	0.8692307692307693	0
400	-4312.20621395332	-3641.754048717712	-670.4521652356077	0.20114942528735633	0.2	0.0	1.0	0.0	0.0	0.0	-0.008789005267007445	0.3022558956701789	0.0840646087902889	0.24472194453237836	0.057381538171956736	0.337486174042951	0.8675	0
410	-4313.186220291406	-3641.596381320219	-671.5898389711871	0.20114942528735633	0.2	0.0	1.0	0.0	0.0	0.0	-0.00773644541389176	0.30787851193407784	0.07869730429276403	0.2500615555617727	0.07262821513171641	0.3363045860387776	0.8682926829268293	0
420	-4313.309232458625	-3640.6990424200467	-672.6101900385783	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.007722241214669583	0.3132627279531609	0.06647228582265569	0.24636005214637913	0.06821332338295984	0.33568449503275083	0.8714285714285714	0
430	-4314.288843293353	-3640.4959418269154	-673.7929014664375	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.008356199159977746	0.3188340416449892	0.06362910922889534	0.2469729769866354	0.06441211559818846	0.3416901424589153	0.8744186046511628	0
440	-4315.200347610254	-3640.8255729474727	-674.3747746627809	0.19938107869142352	0.2	1.0	0.0	0.0	0.0	0.0	-0.011281085483240784	0.3206169644428829	0.06777839486957812	0.24366777079442364	0.04671540940794375	0.3680336723082086	0.875	0
450	-4315.3427438063345	-3640.2782768098714	-675.0644669964628	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.013263164970106817	0.32341068577149085	0.0646778847599768	0.24397956859100514	0.04990684612596061	0.3780199394236601	0.8711111111111111	0
460	-4316.000362606674	-3640.17446073058	-675.8259018760938	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.016426939682866064	0.32708473839347585	0.07156131972437978	0.24265251007601862	0.032423401356598845	0.37533583168096246	0.8695652173913043	0
470	-4318.098200740723	-3641.1955263965324	-676.9026743441905	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.011439770368651885	0.3314800906115612	0.08923811856834568	0.25325763287983166	0.028439966780053297	0.38479071418722816	0.8723404255319149	0
480	-4318.652756547174	-3640.8583563315715	-677.7944002156028	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.011229556256487524	0.33561562214523544	0.0902582530772603	0.25194227312713585	0.03354583054366453	0.38537372644476814	0.8708333333333333	0
490	-4320.398207974323	-3641.172353829586	-679.225854144737	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.011292163654435496	0.34072173770227837	0.08913338279889443	0.2595988487351778	0.022008013259539966	0.4133034848437213	0.8693877551020408	0
500	-4321.396786975847	-3641.2215957230383	-680.1751912528092	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.01192803586833165	0.3436440918701611	0.10286655824278697	0.27589410547209686	0.038108812947486255	0.4271488690428008	0.866	0
510	-4322.058874876829	-3641.375192665997	-680.6836822108313	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.010846137491310508	0.3464546542884427	0.1354886155296937	0.2537671479062665	0.026821977623345025	0.42238294775244356	0.8647058823529412	0
520	-4320.576190395663	-3639.30870234177	-681.2674880538921	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.009016520037371462	0.3492030746932419	0.1494456866489284	0.2511349290358396	0.000482046600575694	0.4180815789960574	0.8673076923076923	0
530	-4321.264363117549	-3638.6129008575595	-682.6514622599894	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.006079639031664368	0.3545891789720107	0.14614212106609553	0.2580339222812453	0.025742355671114908	0.4308773450675756	0.8660377358490566	0
540	-4321.670309458411	-3638.481749106496	-683.188560351915	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.006078923680832989	0.35615234929459016	0.14110661461576146	0.2558431601099591	0.018817764659367263	0.45037771318859177	0.8648148148148148	0
550	-4322.552786587345	-3638.269636045211	-684.283150542134	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.008545717925859573	0.360817518271981	0.14640234175514158	0.257420733448425	0.031398196223202744	0.4474562017498248	0.8618181818181818	0
560	-4323.34225006501	-3638.3092558501976	-685.032994214813	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.012508688986359276	0.36305573776346567	0.15327463949704062	0.258107555512147	0.045566850315845085	0.46124503079743456	0.8642857142857143	0
570	-4322.751718045384	-3637.078882926825	-685.672835118559	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.011181975260967156	0.3652604599103273	0.149569527067667	0.25850428384398677	0.052176765286601964	0.47285118646830726	0.8614035087719298	0
580	-4322.592472613321	-3636.9930269084916	-685.5994457048288	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.012897915387888835	0.36471992726307656	0.14124131281772595	0.2462750601149717	0.03832509146412472	0.48649744041970877	0.8586206896551725	0
590	-4324.399509880212	-3638.362788010415	-686.036721869797	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.012742207424599365	0.36575392035276755	0.14041955475605436	0.2499481773023107	0.042408418177392854	0.500356971478856	0.8576271186440678	0
600	-4325.153030816792	-3637.488340650317	-687.6646901664755	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.01361961219196655	0.3722421933333976	0.13718318819993836	0.26196284799348707	0.05063724868265441	0.5004412767902434	0.8583333333333333	0
610	-4326.10759056647	-3637.394589173418	-688.7130013930521	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.017394084779250193	0.3754808828831295	0.1239129451062625	0.2645232820133035	0.04965015002346197	0.5205992654606411	0.8573770491803279	0
620	-4326.682109441341	-3637.350660329208	-689.3314491121323	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.013718143927433908	0.3772837862662723	0.13972829526115646	0.24783975565543562	0.06923559539429461	0.5389668900347788	0.853225806451613	0
630	-4324.564697691555	-3634.739014027762	-689.825683663793	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.01618552680272375	0.37884669944456895	0.1385527306569237	0.25438560694202256	0.06816484012856538	0.5429711290553658	0.8539682539682539	0
640	-4324.336198850988	-3633.8388387250534	-690.4973601259346	0.20114942528735633	0.2	0.0	1.0	0.0	0.0	0.0	-0.018441377089587145	0.3812641214738879	0.1394097443563204	0.2727397151755948	0.06593896938315545	0.5380651332143075	0.8515625	0
650	-4325.5538653882695	-3633.1383420859092	-692.4155233023602	0.20247568523430592	0.2	0.0	1.0	0.00663716814159292	0.0	0.0	-0.021224859551456286	0.3889377388913732	0.14607312617323956	0.3000881769919114	0.06325078688924282	0.5200130299965503	0.8476923076923077	0
660	-4328.298898968905	-3635.063785184268	-693.2351137846371	0.35013262599469497	0.372	0.0	0.9846153846153847	0.7610619469026548	0.0	0.0	-0.02214313201341055	0.39203758804547467	0.1616364742697483	0.3093054172370249	0.059916658364374965	0.5123462796873554	0.8454545454545455	0
670	-4327.328185135925	-3633.2526037093107	-694.0755814266146	0.3240495137046861	0.32	0.0	0.6483516483516484	0.9690265486725663	0.0	0.0	-0.01968131302942094	0.3950794082468637	0.15975364697180447	0.32194561117228954	0.045400860799571674	0.5145631434626654	0.844776119402985	0
680	-4328.61995072089	-3632.55797790595	-696.0619728149408	0.34305923961096374	0.352	0.0	0.9978021978021978	0.7123893805309734	0.0	0.0	-0.016943061163065844	0.4014559843920149	0.15779305152860545	0.33073741768643655	0.05663492409224657	0.5375587687833863	0.8455882352941176	0
690	-4328.5557007835	-3632.2227440426905	-696.3329567408092	0.33687002652519893	0.352	0.0	1.0	0.6792035398230089	0.0	0.0	-0.01619322919412465	0.4017137036873042	0.1605813074138635	0.3372655835344588	0.05404313913537474	0.5486229084722986	0.8449275362318841	0
700	-4324.873355989948	-3628.6716708761824	-696.2016851137663	0.3651635720601238	0.356	0.0	0.8571428571428571	0.9646017699115044	0.0	0.0	-0.016018434980214644	0.4009550697883452	0.16359625108946793	0.3343875023467612	0.05697315151040565	0.5540500744778136	0.8414285714285714	0
710	-4323.235973517571	-3626.5140579408526	-696.7219155767191	0.3775419982316534	0.392	0.0	0.9758241758241758	0.9070796460176991	0.0	0.0	-0.018014293561302228	0.4029279936333737	0.15250356816933686	0.31612691079748184	0.057337954228639604	0.5667999118021283	0.8394366197183099	0
720	-4321.911313098977	-3624.530901754929	-697.3804113440486	0.35278514588859416	0.344	0.0	0.7626373626373626	0.9977876106194691	0.0	0.0	-0.01632165699941253	0.40575800945215795	0.1469039275504377	0.31394107747156286	0.07838780186955979	0.5626653666135726	0.8388888888888889	0
730	-4322.050915908201	-3623.5629037992676	-698.488012108934	0.20247568523430592	0.204	0.0	0.013186813186813187	1.0	0.0	0.0	-0.016984652188408403	0.410513517716204	0.15929353462608198	0.30351293185687545	0.07324065373134596	0.5548930274795425	0.8356164383561644	0
740	-4321.116100996337	-3622.4365226773825	-698.6795783189544	0.24049513704686118	0.244	0.0	0.2021978021978022	1.0	0.0	0.0	-0.018881520668373786	0.4115760024173799	0.1487527193723272	0.29348525474103226	0.05856999369518348	0.5568737874218886	0.8324324324324325	0
750	-4321.260620513719	-3622.1887638307485	-699.0718566829704	0.2002652519893899	0.2	0.0	0.002197802197802198	1.0	0.0	0.0	-0.020075818962070426	0.41308422359602787	0.14778712989389306	0.29057061813837876	0.04909840545103071	0.5578615118883761	0.828	0
760	-4320.896988080844	-3621.416270016896	-699.4807180639475	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.018773131697262652	0.41437671294348455	0.1457607419589145	0.2806505744512483	0.030910252979515	0.5703928086927633	0.8276315789473684	0
770	-4321.29644237206	-3621.9781756660595	-699.3182667059999	0.2002652519893899	0.2	0.0	0.002197802197802198	1.0	0.0	0.0	-0.018250144200171427	0.41314310442942165	0.14665245156386886	0.2947925404264825	0.028063135086239272	0.5752896842332044	0.8272727272727273	0
780	-4314.61358291367	-3614.6982390702806	-699.9153438433892	0.3116710875331565	0.348	0.0	0.0	0.6017699115044248	0.9558498896247241	0.0	-0.01598504707437573	0.4135706030343197	0.16776899062993478	0.3197116099686115	0.02417220938678568	0.5914877427945225	0.8269230769230769	0
790	-4311.8727139350085	-3611.6620271950087	-700.2106867399997	0.1976127320954907	0.2	0.0	0.01098901098901099	0.8893805309734514	0.08830022075055188	0.0	-0.015617105659436295	0.4161796122463226	0.1598569923266997	0.3256371539089495	0.020170174338501587	0.5629194091588823	0.8253164556962025	0
800	-4311.290777868175	-3610.595413819699	-700.6953640484757	0.2002652519893899	0.2	0.0	0.002197802197802198	1.0	0.0	0.0	-0.017437768331058874	0.4174839167393825	0.15739277209684693	0.3203538171125592	0.01547095648502258	0.5748115731662434	0.8225	0
810	-4309.303281939246	-3607.8196970968957	-701.4835848423502	0.33244916003536695	0.328	0.0	0.6615384615384615	0.9977876106194691	0.0	0.0	-0.019080780894741783	0.4197727294395856	0.17419442888615377	0.3304355511601317	0.013282730974052595	0.5748108095349516	0.8209876543209876	0
820	-4308.607636209405	-3607.0723840857045	-701.5352521237006	0.4288240495137047	0.44	0.0	0.9758241758241758	0.6836283185840708	0.47902869757174393	0.0	-0.019863812613246844	0.42071867740677604	0.17400145472414427	0.3371343118162535	0.004706181811014922	0.5558696696184199	0.8195121951219512	0
830	-4307.412892671259	-3604.345793826454	-703.0670988448051	0.34615384615384615	0.36	0.0	0.9758241758241758	0.0	0.7483443708609272	0.0	-0.020723806270173343	0.4252285968365199	0.17165220838254036	0.343590879185518	0.006287418421375961	0.573242353157932	0.8180722891566266	0
840	-4302.394970965362	-3598.8388068275945	-703.5561641377669	0.3129973474801061	0.332	0.0	0.11648351648351649	0.4646017699115044	0.9823399558498896	0.0	-0.022968146432974554	0.42561483161306857	0.16478131657333528	0.33989123919892317	0.027558276022937277	0.6007028025463405	0.8178571428571428	0
850	-4304.347560109717	-3599.92361757393	-704.4239425357872	0.2002652519893899	0.2	0.0	0.002197802197802198	1.0	0.0	0.0	-0.019815442174221952	0.4289893265470165	0.16386669598958922	0.3444475606050577	0.02913167162113642	0.5970225624739801	0.8176470588235294	0
860	-4299.54737889483	-3594.428933736206	-705.1184451586242	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.017614868708131434	0.4300807779246286	0.17400221722586423	0.34963733998361685	0.01985153759002882	0.619159313946554	0.8174418604651162	0
870	-4297.904315305988	-3591.632003235827	-706.2723120701614	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.021045539426101448	0.4331067207101401	0.1795319325137603	0.356403972386934	0.03375187506550992	0.6303805919311561	0.8172413793103448	0
880	-4294.137703589855	-3588.252359464695	-705.8853441251601	0.21175950486295314	0.208	0.0	0.05934065934065934	1.0	0.0	0.0	-0.021428404180798277	0.43165840150632195	0.172949714449718	0.3617091156395396	0.03368095701205513	0.6299454458976402	0.8147727272727273	0
890	-4290.717649923915	-3584.580607359211	-706.1370425647038	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.02243561244699766	0.431806571087164	0.1722626013517376	0.37477364724718604	0.03151118742217628	0.6350459100240301	0.8123595505617978	0
900	-4289.243499530669	-3582.8413064022675	-706.4021931284019	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.020686097453021045	0.4321132822620924	0.16159305291466794	0.3867474038614181	0.022690005856456228	0.6438380017797691	0.8111111111111111	0
910	-4284.505315381063	-3576.8349535269363	-707.6703618541268	0.19982316534040673	0.2	0.0	0.0	1.0	0.0	0.0	-0.019365586484777327	0.436032294957856	0.1570997206882898	0.39319776559056985	0.026570099643202064	0.6525156485846013	0.8098901098901099	0
920	-4282.841247826887	-3574.8621704182597	-707.9790774086273	0.2608311229000884	0.256	0.0	0.3032967032967033	1.0	0.0	0.0	-0.020880313071826882	0.4362409888770449	0.16298773894631252	0.39611697353492453	0.019344528503615004	0.6635867911718423	0.8043478260869565	0
930	-4282.389348337255	-3573.4414975076634	-708.9478508295915	0.32847038019451813	0.328	0.0	0.6791208791208792	0.9601769911504425	0.0	0.0	-0.02272436986402575	0.4402024298337921	0.16834075978671567	0.38987258677625514	0.025183729796392846	0.6550359442120457	0.8032258064516129	0
940	-4278.049659907429	-3567.7393717176365	-710.3102881897919	0.22988505747126436	0.216	0.0	0.14945054945054945	1.0	0.0	0.0	-0.025193887254615462	0.44492818863426764	0.17004619515617686	0.3852757409555137	0.03344732707259165	0.6554361108094546	0.801063829787234	0
950	-4274.963653035262	-3563.4037749386653	-711.5598780965964	0.34084880636604775	0.34	0.0	0.7318681318681318	0.9690265486725663	0.0	0.0	-0.02577234318206209	0.4474360843287096	0.1774546775283773	0.38819620690777	0.024334304002212544	0.6831961608233846	0.8	0
960	-4270.600822219731	-3557.6478399730054	-712.9529822467255	0.2780725022104332	0.268	0.0	0.389010989010989	1.0	0.0	0.0	-0.027982620912033636	0.4507995847484777	0.17418500102881404	0.4023753184765018	0.034718985614282986	0.6975094715378418	0.7989583333333333	0
970	-4270.357261677703	-3557.509443980645	-712.8478176970577	0.2519893899204244	0.248	0.0	0.25934065934065936	1.0	0.0	0.0	-0.028054891525027572	0.45063438400132416	0.1760325424801344	0.402751667864081	0.038745342894599674	0.6932517879204785	0.7917525773195876	0
980	-4266.019763069355	-3552.610024190345	-713.4097388790096	0.3660477453580902	0.352	0.0	0.8879120879120879	0.9380530973451328	0.0	0.0	-0.029565401828944154	0.4518293650085588	0.1900051217248675	0.40950468271760954	0.04056793384763337	0.6962316879070459	0.7908163265306123	0
990	-4265.714042229897	-3552.168655611159	-713.5453866187383	0.3735632183908046	0.376	0.0	0.9340659340659341	0.9292035398230089	0.0	0.0	-0.031765345674328774	0.45215525912637394	0.19642011453223587	0.40799576677063576	0.04044214410723763	0.695178673604354	0.7878787878787878	0
1000	-4262.797964250048	-3548.35246849493	-714.445495755118	0.3682581786030062	0.352	0.0	0.8593406593406593	0.9778761061946902	0.0	0.0	-0.032726502969811874	0.454515406747393	0.19298347747926578	0.40619307297655155	0.035625650131200164	0.7082700013482205	0.786	0
1010	-4258.353071079111	-3542.948375745612	-715.404695333499	0.3735632183908046	0.36	0.0	0.8923076923076924	0.9712389380530974	0.0	0.0	-0.03166776701565257	0.4584247557625811	0.19946766590942955	0.4075907205877094	0.036371332780472124	0.6959348202057772	0.7831683168316832	0
1020	-4253.043482808556	-3536.134960795708	-716.9085220128484	0.3770999115826702	0.376	0.0	0.9428571428571428	0.9380530973451328	0.0	0.0	-0.032242050580769316	0.4616176189870946	0.21190505405262947	0.41776189559852916	0.029150815881404668	0.71753542840911	0.7803921568627451	0
1030	-4248.8023728812195	-3531.9140979948857	-716.8882748863335	0.30548187444739167	0.304	0.0	0.5252747252747253	1.0	0.0	0.0	-0.03159341678429896	0.46124495879690874	0.2102714644034549	0.4206750233980433	0.033190793902956504	0.7219237543412811	0.7757281553398059	0
1040	-4245.686058324159	-3527.149889378382	-718.5361689457771	0.33687002652519893	0.336	0.0	0.7054945054945055	0.9756637168141593	0.0	0.0	-0.03005044626779229	0.4659931401680558	0.20810893567559582	0.4396647368764764	0.034171678932823364	0.7255142637898052	0.775	0
