it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
1100	-7058.528812963776	-3457.225466961282	-3601.303346002494	0.48114630467571645	0.46048109965635736	0.8917525773195877	0.0	0.0	0.5365535248041775	0.0	0.0005222472018794654	0.11685495150009276	0.0029225207268800393	0.11757068316954922	-0.02238049192254005	0.1181248043609478	0.6218181818181818	0
1200	-7008.838403176369	-3406.8147291863474	-3602.023673990021	0.5052790346907994	0.4879725085910653	0.8556701030927835	0.0	0.0	0.6657963446475196	0.0	0.0008942551713086525	0.11846173452604093	0.0028421832199604833	0.11879458256163436	-0.019614766879823935	0.12199030516631054	0.6241666666666666	0
1300	-6964.715373904829	-3362.042119963765	-3602.673253941064	0.5052790346907994	0.48109965635738833	0.8556701030927835	0.0	0.0	0.6657963446475196	0.0	0.0012317904928060561	0.11988953492376057	0.0035135436306877143	0.11975936693972376	-0.018677831618096042	0.126445872580566	0.6215384615384615	0
1400	-6923.1671427604615	-3319.8717489166784	-3603.2953938437827	0.5064102564102564	0.49140893470790376	0.845360824742268	0.0	0.0	0.6827676240208878	0.0	0.0012142137583509324	0.12126851164851057	0.0033904730315196465	0.12050034952583921	-0.01858446029595529	0.1311676429433016	0.6228571428571429	0
1500	-6883.917900422381	-3279.9737646068115	-3603.9441358155686	0.5037707390648567	0.4879725085910653	0.822680412371134	0.0	0.0	0.7023498694516971	0.0	0.0010662476206893445	0.12261946393496022	0.0020762256275561595	0.12167019087600912	-0.017330702140661375	0.1362268537969059	0.6266666666666667	0
1600	-6871.159077093743	-3266.562607328726	-3604.596469765017	0.5067873303167421	0.4845360824742268	0.8494845360824742	0.0	0.0	0.6788511749347258	0.0	0.0010251124072104027	0.12411611131342225	0.0012156595244900586	0.12240583463480387	-0.01567230974681808	0.1366077749796057	0.629375	0
1700	-6840.056193961703	-3235.0219929401487	-3605.034201021554	0.504524886877828	0.4845360824742268	0.8391752577319588	0.0	0.0	0.6840731070496083	0.0	0.000653682247396675	0.12503548218617622	0.0012182829580222531	0.1227658434279379	-0.01521199006946372	0.14255893234899716	0.6241176470588236	0
1800	-6819.145921514705	-3213.1900491767938	-3605.9558723379114	0.5079185520361991	0.4845360824742268	0.8298969072164949	0.0	0.0	0.7075718015665796	0.0	0.00044654796978505076	0.1269819161777295	0.001791444649785476	0.12418452933122724	-0.01134894411662519	0.14593064021495664	0.6244444444444445	0
1900	-6788.164990908833	-3181.605225809211	-3606.559765099622	0.5086726998491704	0.4879725085910653	0.8412371134020619	0.0	0.0	0.695822454308094	0.0	0.0007746244795207602	0.12801238021727732	0.0016697224052202723	0.12616553420555648	-0.009456360190426654	0.1499719606667975	0.6247368421052631	0
2000	-6752.953227562065	-3145.838161640283	-3607.115065921782	0.5131975867269984	0.49828178694158076	0.8443298969072165	0.0	0.0	0.7075718015665796	0.0	0.0016155714990158825	0.12886981806830236	0.0024002990114055925	0.12806506473045656	-0.01270663568217011	0.15619778346091062	0.6275	0
2100	-6739.112555240685	-3131.4191215475275	-3607.6934336931577	0.5192307692307693	0.49828178694158076	0.8443298969072165	0.0	0.0	0.7284595300261096	0.0	0.0010541931028332239	0.12990787623786895	0.002288433282711122	0.1298663511489774	-0.010182002186199803	0.15719851247018687	0.6257142857142857	0
2200	-6717.304486064595	-3108.942112829921	-3608.3623732346746	0.526395173453997	0.5017182130584192	0.831958762886598	0.0	0.0	0.7689295039164491	0.0	0.0011339180483716093	0.13106794289923754	0.0029101746259422257	0.1319597129986678	-0.010249098170844087	0.15881490695360453	0.6236363636363637	0
2300	-6681.093614681646	-3072.0144708786065	-3609.0791438030387	0.527526395173454	0.5017182130584192	0.8463917525773196	0.001841620626151013	0.0	0.7532637075718016	0.0	0.0008299613789447959	0.13246523126240323	0.0037225105284424027	0.13336545342714293	-0.009914190052579954	0.1598017933015307	0.6256521739130435	0
2400	-6664.851796805769	-3055.0916388593464	-3609.760157946422	0.5279034690799397	0.5017182130584192	0.8484536082474227	0.001841620626151013	0.0	0.7519582245430809	0.0	0.0010445515710774185	0.13370042166603885	0.0030029052794271166	0.13492969489082107	-0.008334071683627037	0.16278173570150203	0.6233333333333333	0
2500	-6650.268010236184	-3039.9895031436718	-3610.278507092512	0.5343137254901961	0.5017182130584192	0.8371134020618557	0.01289134438305709	0.0	0.7806788511749347	0.0	0.0012061387102828942	0.1347752072151805	0.0024148447671035454	0.1352946484090221	-0.008613908138127764	0.16540879132696754	0.6224	0
2600	-6615.0965768811475	-3004.5186755617315	-3610.577901319416	0.5433634992458521	0.49828178694158076	0.8268041237113402	0.06077348066298342	0.0	0.7911227154046997	0.0	0.001702384604948564	0.13514670985601843	0.0024126686649658985	0.1367229235139702	-0.006553148077409544	0.16767101371948376	0.6207692307692307	0
2700	-6595.637194068238	-2984.6052391894027	-3611.031954878836	0.5444947209653092	0.4948453608247423	0.8340206185567011	0.0055248618784530384	0.0	0.825065274151436	0.0	0.0018101948505035226	0.13582747203173015	0.003302502767834949	0.13829853030928838	-0.006727021920244199	0.1703946557174678	0.6177777777777778	0
2800	-6582.818462249912	-2971.086723522669	-3611.7317387272424	0.5426093514328808	0.5154639175257731	0.8340206185567011	0.034990791896869246	0.0	0.7976501305483029	0.0	0.0017615774937896778	0.13704202187446546	0.0029261226079532036	0.13982078395733902	-0.00836272365327098	0.17459775423269142	0.6135714285714285	0
2900	-6569.9251772259195	-2957.5278910149564	-3612.3972862109636	0.551659125188537	0.5017182130584192	0.822680412371134	0.10497237569060773	0.0	0.7898172323759791	0.0125	0.0019489126298655635	0.1382358089607439	0.002708051603451369	0.14118733197077016	-0.0056006704141598525	0.17666814261370462	0.6120689655172413	0
3000	-6557.201850403932	-2944.0560525843484	-3613.145797819584	0.547134238310709	0.49140893470790376	0.8268041237113402	0.0055248618784530384	0.0	0.8080939947780679	0.1125	0.0023380828076430354	0.13950719405730516	0.0018884699572633886	0.14257844534031305	-0.003807780607354986	0.1829945090776901	0.611	0
3100	-6546.72712480824	-2932.92513344325	-3613.801991364989	0.55052790346908	0.5017182130584192	0.8278350515463917	0.03314917127071823	0.0	0.7610966057441253	0.23333333333333334	0.0024390430707246333	0.1407042376652332	0.0013480331830289496	0.14369442911603758	-0.0037219673826623923	0.18481299885005148	0.6074193548387097	0
3200	-6542.935600379968	-2928.3318256542416	-3614.6037747257255	0.5576923076923077	0.5120274914089347	0.8195876288659794	0.14548802946593	0.0	0.7362924281984334	0.17083333333333334	0.0023421610802305775	0.14204060672784238	0.0005306957266636229	0.14567934992594544	-0.0035452607487251537	0.1868141396445557	0.605	0
3300	-6535.2482150200085	-2919.9091546990912	-3615.339060320917	0.5599547511312217	0.5154639175257731	0.8092783505154639	0.0847145488029466	0.0	0.7702349869451697	0.26666666666666666	0.002045602281083169	0.14318664936906697	0.0013598402964968427	0.14782828480061963	-0.0022555997670719165	0.18876757992490706	0.6048484848484849	0
3400	-6527.997445951641	-2912.1878847496428	-3615.809561201998	0.5542986425339367	0.5120274914089347	0.8123711340206186	0.03314917127071823	0.0	0.7950391644908616	0.22916666666666666	0.0018536723107314677	0.1439737078688659	0.0009821169953892924	0.14869763042303302	0.0007145431303423594	0.19177576181738895	0.6023529411764705	0
3500	-6517.29369134702	-2900.9247587088203	-3616.3689326382	0.555052790346908	0.5120274914089347	0.8164948453608247	0.011049723756906077	0.0	0.8133159268929504	0.2125	0.001956308319507003	0.1447494187909276	0.0003629477678651736	0.15085686242518942	0.002032956203423223	0.19198740666607536	0.5994285714285714	0
3600	-6508.335422057351	-2891.424527618876	-3616.9108944384757	0.5595776772247361	0.5463917525773195	0.8092783505154639	0.1141804788213628	0.0	0.7075718015665796	0.3958333333333333	0.0017546746799905954	0.14565867396865181	0.0005533834308695747	0.1519158285254158	0.000498540314768502	0.19398359118542305	0.5966666666666667	0
3700	-6498.541004682698	-2881.228554751593	-3617.3124499311057	0.5580693815987934	0.5120274914089347	0.811340206185567	0.009208103130755065	0.0	0.8276762402088773	0.225	0.0016417093706540906	0.1464139884979783	0.0015575011559832354	0.15229793031536237	-0.0019086218654609422	0.19492994359145213	0.592972972972973	0
3800	-6495.5402667071785	-2877.6900781052054	-3617.850188601973	0.5569381598793364	0.5360824742268041	0.811340206185567	0.03867403314917127	0.0	0.7676240208877284	0.3375	0.0012211816913190044	0.14719624325880004	0.0012900480913200522	0.15369233236973945	0.0013544015238632812	0.1989798372361002	0.5907894736842105	0
3900	-6488.43128906956	-2870.17221674139	-3618.25907232817	0.5637254901960784	0.5360824742268041	0.8051546391752578	0.08287292817679558	0.0	0.7676240208877284	0.3375	0.0016697623468111004	0.14781337792566793	0.0012941499414172528	0.15475850538538263	0.000452111127038507	0.20030456527772134	0.5897435897435898	0
4000	-6484.049636788934	-2865.1089773956473	-3618.9406593932863	0.5622171945701357	0.5189003436426117	0.8175257731958763	0.07918968692449356	0.0	0.7336814621409922	0.3875	0.0017586094529507242	0.14902959472733934	0.0012215450280447094	0.155987475341914	0.0011045750345396494	0.19846819181908068	0.59	0
4100	-6472.204226397564	-2852.4374949979247	-3619.766731399639	0.5663650075414781	0.5292096219931272	0.797938144329897	0.09760589318600368	0.0	0.7428198433420365	0.44166666666666665	0.0018026319111274667	0.15028811208065002	0.00016208322107849726	0.15803172565130447	0.0022910473652120434	0.20080529180412618	0.5885365853658536	0
4200	-6453.97920277961	-2833.56271240539	-3620.4164903742208	0.5765460030165912	0.5429553264604811	0.7958762886597938	0.1712707182320442	0.0	0.7441253263707572	0.39166666666666666	0.0022528259071427975	0.15129395644410135	0.00025310218166658315	0.15950036921666969	0.002859944513615696	0.20233290136230167	0.5864285714285714	0
4300	-6447.072340794382	-2825.8181936527144	-3621.2541471416685	0.5682503770739065	0.5154639175257731	0.8206185567010309	0.09023941068139964	0.0	0.7088772845953003	0.49583333333333335	0.0018548425569858249	0.15251303259622664	-0.00015808508887937112	0.16188612091882212	0.001047557816877095	0.20336617267570753	0.5853488372093023	0
4400	-6431.308637853166	-2809.428019534126	-3621.88061831904	0.5652337858220211	0.5395189003436426	0.8123711340206186	0.03867403314917127	0.0	0.7519582245430809	0.475	0.0014900668972604467	0.1536320026418565	-0.0006294797831594357	0.16260158056446636	0.0007039198299606342	0.20373417821817155	0.5818181818181818	0
4500	-6428.127380870758	-2805.7162071880202	-3622.411173682738	0.5678733031674208	0.5463917525773195	0.8061855670103093	0.11786372007366483	0.0	0.7258485639686684	0.43333333333333335	0.001809108902273091	0.15431732526013747	0.0005934725593454136	0.16455187966658308	-0.0006436288443365279	0.20329774921659896	0.5804444444444444	0
4600	-6423.4221331133795	-2800.6234169156087	-3622.7987161977712	0.5723981900452488	0.5360824742268041	0.8041237113402062	0.1252302025782689	0.0	0.7245430809399478	0.4791666666666667	0.001461528546307748	0.1551583765624416	-0.0003037576029453239	0.16435837424489844	-0.0039233787669599295	0.20196724510479194	0.5754347826086956	0
4700	-6422.70359307498	-2799.5294730566497	-3623.17412001833	0.5705128205128205	0.5463917525773195	0.797938144329897	0.16022099447513813	0.0	0.7101827676240209	0.45	0.0014327708514970368	0.15560150094371858	0.0004459063910343978	0.16567721287922213	-0.0027975037635364387	0.20413754262495376	0.5721276595744681	0
4800	-6413.754909925876	-2790.131969264148	-3623.622940661727	0.5720211161387632	0.5463917525773195	0.797938144329897	0.1841620626151013	0.0	0.7193211488250653	0.38333333333333336	0.0011589487027247806	0.15606801353735564	0.00038568701500160766	0.1677014321115825	-0.0033512032083804722	0.20530073810622065	0.5716666666666667	0
4900	-6410.8189123628945	-2786.7677960430915	-3624.0511163198025	0.5712669683257918	0.5463917525773195	0.8072164948453608	0.11233885819521179	0.0	0.7402088772845953	0.43333333333333335	0.001394081547707259	0.15676096432481607	0.00020595464458104322	0.1685285449813204	-0.00016076254284069335	0.20460883003614466	0.5708163265306122	0
5000	-6410.159599226099	-2785.587741424459	-3624.5718578016395	0.5742835595776772	0.5463917525773195	0.7989690721649485	0.15837937384898712	0.0	0.7297650130548303	0.42916666666666664	0.0018200885328759596	0.15760348595084261	0.0005516284437871687	0.1694793723656327	-0.0005774095439990612	0.20391850088496066	0.5702	0
5100	-6409.65328263673	-2784.808302003802	-3624.844980632928	0.5742835595776772	0.563573883161512	0.7969072164948454	0.15469613259668508	0.0	0.7154046997389034	0.49166666666666664	0.0023128933565334606	0.15821724448103516	0.0014508516819003935	0.16898821226340174	0.0030828852461328073	0.20439943290947984	0.567843137254902	0
5200	-6402.657713767361	-2777.5656203027193	-3625.0920934646415	0.5705128205128205	0.5463917525773195	0.790721649484536	0.15285451197053407	0.0	0.7245430809399478	0.45	0.002439323549851358	0.15868313658503072	0.001781083670774428	0.16922273457606934	0.005363273697417725	0.20266638140989282	0.5667307692307693	0
5300	-6399.885919764342	-2774.2592264811565	-3625.626693283186	0.5742835595776772	0.5601374570446735	0.8061855670103093	0.15469613259668508	0.0	0.7689295039164491	0.2833333333333333	0.002647587703829577	0.15952178482278834	0.002564258659787025	0.16970739959993525	0.008914814312235493	0.20744538767878673	0.5650943396226416	0
5400	-6396.249345819948	-2770.063684157382	-3626.1856616625664	0.5727752639517345	0.5429553264604811	0.8123711340206186	0.11049723756906077	0.0	0.7702349869451697	0.3375	0.002639192528085015	0.16050310166500423	0.002638084427203598	0.17010502235826352	0.008103688677995885	0.20840542470535878	0.5627777777777778	0
5500	-6384.695323264637	-2758.1893917932675	-3626.50593147137	0.5765460030165912	0.5567010309278351	0.7989690721649485	0.16022099447513813	0.0	0.7545691906005222	0.37083333333333335	0.002814322701409533	0.16081904929579627	0.0021658261964872735	0.1714007766854701	0.005493571248873263	0.210608140409627	0.5610909090909091	0
5600	-6374.80092941795	-2747.5422164027887	-3627.2587130151614	0.5833333333333334	0.570446735395189	0.8	0.2265193370165746	0.0	0.7140992167101827	0.42083333333333334	0.0026118361208388534	0.16182881387596293	0.002352949807080553	0.1735107123979771	0.00545504745661332	0.21138565403320828	0.5607142857142857	0
5700	-6376.299033696986	-2748.8095094843093	-3627.4895242126768	0.580316742081448	0.563573883161512	0.8092783505154639	0.16206261510128914	0.0	0.737597911227154	0.42083333333333334	0.0034755000665180284	0.1620381358264257	0.0023286045953390022	0.1747776508562587	0.004212702847321399	0.20952558332084695	0.56	0
5800	-6373.765184580148	-2745.8085873601713	-3627.956597219977	0.583710407239819	0.5463917525773195	0.811340206185567	0.15653775322283608	0.0	0.7519582245430809	0.4166666666666667	0.003879249086708863	0.16287849928572184	0.002617158185664241	0.17497060941501563	0.003463461724959153	0.20946774595429835	0.5575862068965517	0
5900	-6375.242824589244	-2746.6734964787	-3628.5693281105437	0.5833333333333334	0.563573883161512	0.7938144329896907	0.24677716390423574	0.0	0.7036553524804178	0.43333333333333335	0.004025328171461508	0.16372240754290265	0.0038247599487041795	0.17648872463437457	0.004688141478382432	0.20963036673736568	0.5552542372881356	0
6000	-6365.439606441261	-2736.3630828087694	-3629.076523632492	0.5844645550527904	0.5601374570446735	0.797938144329897	0.15837937384898712	0.0	0.7663185378590078	0.42916666666666664	0.003950641129078199	0.16442703490748906	0.004330843856859441	0.17756757518338126	0.007309107346310645	0.21124251039971467	0.5528333333333333	0
6100	-6358.785510390703	-2729.151129289692	-3629.634381101011	0.5844645550527904	0.5567010309278351	0.811340206185567	0.16574585635359115	0.0	0.7441253263707572	0.42916666666666664	0.00380317063891022	0.16522149011084122	0.004588135291730186	0.17864816773474262	0.004739964987241404	0.21313279117071907	0.5521311475409836	0
6200	-6352.532877769932	-2722.1913339017533	-3630.341543868179	0.5867269984917044	0.5567010309278351	0.8041237113402062	0.2430939226519337	0.0	0.7036553524804178	0.4375	0.004045572946722469	0.166188440801208	0.005479147173610219	0.18020075834083255	0.004390588155965844	0.21455301868869778	0.550483870967742	0
6300	-6345.3877127607175	-2714.393631043886	-3630.9940817168317	0.5871040723981901	0.5807560137457045	0.8185567010309278	0.19889502762430938	0.0	0.7127937336814621	0.45416666666666666	0.0043698361021930355	0.16731523293764136	0.005478353136655595	0.18020652518791652	0.0032432026697181006	0.2181523771933343	0.5498412698412698	0
6400	-6342.641974261101	-2711.2023332644367	-3631.439640996664	0.5886123680241327	0.570446735395189	0.8164948453608247	0.2504604051565378	0.0	0.6801566579634465	0.4666666666666667	0.004208545184473749	0.16804353265942934	0.006365424340482754	0.1804730386039197	0.004221282837449762	0.21997440709176938	0.5496875	0
6500	-6342.5391055795335	-2710.668439012178	-3631.870666567355	0.5882352941176471	0.5773195876288659	0.8103092783505155	0.24493554327808473	0.0	0.7010443864229765	0.43333333333333335	0.004065214981521863	0.16866278609596694	0.006153638222993419	0.18119184327834842	0.0013147196366840074	0.22163865571326916	0.5493846153846154	0
6600	-6346.686180819934	-2714.510590292979	-3632.1755905269542	0.5863499245852187	0.5738831615120275	0.8154639175257732	0.20810313075506445	0.0	0.7154046997389034	0.42916666666666664	0.00414633610300025	0.16910379897333364	0.006045812160309504	0.1814814483563094	0.002505425435732862	0.22444546973677432	0.5477272727272727	0
6700	-6348.925205089763	-2716.310193100142	-3632.615011989621	0.5878582202111614	0.563573883161512	0.8020618556701031	0.24861878453038674	0.0	0.6984334203655352	0.4625	0.0037541137487359156	0.169779902691355	0.00586900249656582	0.18217642412678656	0.0029700381387481488	0.2242684772022314	0.5455223880597015	0
6800	-6344.892682922147	-2711.620589198074	-3633.2720937240733	0.5886123680241327	0.5532646048109966	0.8164948453608247	0.23756906077348067	0.0	0.6827676240208878	0.4875	0.003231861825971388	0.1708312240520869	0.005560524916240996	0.18254045854937206	0.0006713065591330681	0.22818662976801843	0.5448529411764705	0
6900	-6346.925134527475	-2713.3144253363153	-3633.6107091911604	0.5871040723981901	0.5567010309278351	0.8092783505154639	0.21731123388581952	0.0	0.7193211488250653	0.42916666666666664	0.002884257266780328	0.17133877507543943	0.004850279396214814	0.1830004506240723	0.003538553349581035	0.22925247206680188	0.5434782608695652	0
7000	-6347.011573856358	-2713.028918733466	-3633.982655122892	0.5852187028657617	0.5532646048109966	0.8103092783505155	0.2154696132596685	0.0	0.7154046997389034	0.42083333333333334	0.0030455008812815456	0.1717356278213501	0.0047365529245382435	0.1845490949873803	0.0023664413333152196	0.22746344026646423	0.5414285714285715	0
7100	-6345.345426502093	-2710.586165660745	-3634.759260841348	0.5863499245852187	0.5567010309278351	0.8185567010309278	0.17679558011049723	0.0	0.7441253263707572	0.3958333333333333	0.002592408581703519	0.17275783267420897	0.005067281072964944	0.18627206542487929	0.0009581942931534132	0.2290181734714346	0.5404225352112676	0
7200	-6347.099936382872	-2711.7381131189222	-3635.3618232639496	0.5904977375565611	0.5532646048109966	0.822680412371134	0.2578268876611418	0.0	0.6919060052219321	0.4083333333333333	0.0020762279231940884	0.1736690056504253	0.005096841417512112	0.18690370788705	-0.0024793507997788655	0.23111934539888035	0.5390277777777778	0
7300	-6343.661970456655	-2707.937411178716	-3635.724559277938	0.5859728506787331	0.5601374570446735	0.8103092783505155	0.2283609576427256	0.0	0.685378590078329	0.49583333333333335	0.0022333513275841024	0.17387849630691335	0.006191089664122884	0.18871364899951587	0.002207155279223868	0.2342192755455121	0.5382191780821918	0
7400	-6339.205758441065	-2703.0132737874765	-3636.1924846535885	0.584841628959276	0.5601374570446735	0.8123711340206186	0.2007366482504604	0.0	0.7101827676240209	0.4583333333333333	0.0020244247562891064	0.17443883300681967	0.005074006172285825	0.1899646018017945	0.005596567487771164	0.23542736459366556	0.5382432432432432	0
7500	-6337.165931912927	-2700.698349063781	-3636.4675828491463	0.5901206636500754	0.5670103092783505	0.8195876288659794	0.2007366482504604	0.0	0.7454308093994778	0.375	0.0022316451172460345	0.1747529559178755	0.004465477307925649	0.1905595343039854	0.00875683161946753	0.23785001879048512	0.5361333333333334	0
7600	-6336.314307344003	-2699.2545037089094	-3637.059803635094	0.5908748114630468	0.5670103092783505	0.8030927835051547	0.23756906077348067	0.0	0.7389033942558747	0.3875	0.0024374072971519983	0.17572322420570682	0.004223649113386743	0.1909968951532586	0.006408392248487167	0.2371115360929731	0.5355263157894737	0
7700	-6339.000175715075	-2701.5608229204413	-3637.4393527946336	0.5874811463046757	0.5773195876288659	0.8103092783505155	0.22467771639042358	0.0	0.741514360313316	0.3416666666666667	0.00282706040970545	0.17622017839318663	0.0036028848920764633	0.19160061368258086	0.005629220727995433	0.23923487220155254	0.5337662337662338	0
7800	-6341.970871666806	-2704.019977998885	-3637.9508936679204	0.5938914027149321	0.5807560137457045	0.8103092783505155	0.26335174953959484	0.0	0.6932114882506527	0.4791666666666667	0.003275677339467417	0.17696803630717686	0.004099732075950989	0.19230990704420148	0.009486629480832948	0.2388089894528949	0.5329487179487179	0
7900	-6337.35258449756	-2698.8405088789063	-3638.512075618654	0.5878582202111614	0.5773195876288659	0.7969072164948454	0.2559852670349908	0.0	0.7545691906005222	0.2875	0.003073802508168073	0.17773168573275494	0.003144183600761118	0.19323086982026658	0.009559646592128091	0.24047616853803583	0.5325316455696203	0
8000	-6330.096583248585	-2691.146311822904	-3638.9502714256814	0.5953996983408748	0.5738831615120275	0.8144329896907216	0.27071823204419887	0.0	0.6919060052219321	0.4666666666666667	0.003174677629523556	0.1783628178248141	0.0033388886776632705	0.19416497566820162	0.008073336093245485	0.23753123251633892	0.532125	0
8100	-6333.17661859795	-2693.9648959327383	-3639.2117226652126	0.5931372549019608	0.5670103092783505	0.8329896907216495	0.20626151012891344	0.0	0.7271540469973891	0.4	0.0029892510996550894	0.1787930021125981	0.004497725415485232	0.19400652297903775	0.005045862281010314	0.24013739451702873	0.5306172839506172	0
8200	-6329.111988387265	-2689.460564326891	-3639.6514240603747	0.5889894419306184	0.5773195876288659	0.8144329896907216	0.19521178637200737	0.0	0.7545691906005222	0.36666666666666664	0.0030061033772943936	0.17925772318706476	0.005017821942417037	0.1950956584609997	0.002420701304805282	0.24359794136731355	0.5301219512195122	0
8300	-6330.615516374334	-2690.586635014629	-3640.0288813597053	0.5950226244343891	0.5807560137457045	0.8298969072164949	0.19889502762430938	0.0	0.7441253263707572	0.3958333333333333	0.0032767109809479548	0.17984672708480418	0.0053534609707100575	0.1952904913858463	0.005426510629678899	0.24422099670189928	0.5287951807228916	0
8400	-6331.120158787651	-2690.516651582651	-3640.603507205001	0.5942684766214178	0.563573883161512	0.8	0.23388581952117865	0.0	0.7519582245430809	0.4041666666666667	0.003510191698878964	0.18076483168342614	0.005183588398481726	0.19522585352953972	0.006519900292388025	0.24775722322915503	0.5278571428571428	0
8500	-6330.044935291087	-2689.046949894376	-3640.9979853967106	0.6029411764705882	0.5910652920962199	0.8154639175257732	0.26519337016574585	0.0	0.7297650130548303	0.4375	0.003394864079320106	0.1813368512661634	0.0055265121797659815	0.19547580144747334	0.006032059029971651	0.2501651182106852	0.5264705882352941	0
8600	-6319.057710201867	-2677.3810218580893	-3641.676688343778	0.6029411764705882	0.570446735395189	0.8175257731958763	0.289134438305709	0.0	0.7245430809399478	0.39166666666666666	0.003915028120797221	0.18204099948812755	0.005843970552825584	0.1975208848683041	0.0032765978710580248	0.2514788601416689	0.5248837209302326	0
8700	-6316.472321679386	-2674.399673175745	-3642.0726485036407	0.6033182503770739	0.584192439862543	0.8185567010309278	0.24125230202578268	0.0	0.7597911227154047	0.3875	0.003832259672425186	0.18258767343585694	0.006063683469937958	0.19820059576817464	0.006531447346864874	0.2508261624602929	0.5237931034482759	0
8800	-6315.8069549739575	-2673.544752756402	-3642.262202217556	0.6003016591251885	0.5945017182130584	0.8206185567010309	0.23941068139963168	0.0	0.7493472584856397	0.38333333333333336	0.003523392377805715	0.18286557394049766	0.006307154530469066	0.19810508037263921	0.005501663720680896	0.25395384562124546	0.5226136363636363	0
8900	-6316.049592184656	-2673.709989813826	-3642.3396023708297	0.6010558069381599	0.5670103092783505	0.8340206185567011	0.21731123388581952	0.0	0.7349869451697127	0.43333333333333335	0.0028968798417494715	0.18313213681064727	0.00605535402080765	0.19748973958209487	0.006862085675809672	0.25390721860131615	0.5208988764044944	0
9000	-6317.097448545046	-2674.362085543714	-3642.735363001332	0.6044494720965309	0.5807560137457045	0.8278350515463917	0.2523020257826888	0.0	0.7310704960835509	0.42916666666666664	0.0031290058153301335	0.18370863761107423	0.006385648973915975	0.19768105314763437	0.0079288228566951	0.2559925602625186	0.5198888888888888	0
9100	-6315.8802875631045	-2672.811660600825	-3643.0686269622797	0.6044494720965309	0.584192439862543	0.8185567010309278	0.27440147329650094	0.0	0.716710182767624	0.4625	0.0027449281084586693	0.1842996373561706	0.0062685967287456	0.19768524346508243	0.008531762004694389	0.25476141232880223	0.519010989010989	0
