it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
2070	-2890.3520028026396	-2032.1625800339468	-858.1894227686929	0.7271111111111112	0.696	1.0	0.656319290465632	0.9668141592920354	1.0	0.0	0.024389621249626892	0.7163250106281759	0.02501002465252513	1.1438907287505655	-0.00792729410562213	1.2916813577953716	0.44554455445544555	0
2080	-2887.325912843908	-2027.180647286974	-860.1452655569342	0.6022222222222222	0.58	1.0	0.0	1.0	1.0	0.0	0.024323355647649158	0.7195856077929496	0.024133075863732832	1.1448476001891086	-0.011298923953534752	1.3023158158337793	0.45544554455445546	0
2090	-2880.900718307787	-2019.4052566216171	-861.4954616861697	0.6022222222222222	0.58	1.0	0.0	1.0	1.0	0.0	0.025174490644978113	0.7222593688737862	0.029382369177097023	1.1481621833064561	-0.010286827117920234	1.3016868411376956	0.49504950495049505	0
2100	-2855.0315637061553	-1992.605950099197	-862.4256136069586	0.5688888888888889	0.564	0.4732142857142857	0.0	1.0	1.0	0.36261261261261263	0.025174490644978113	0.7222593688737862	0.023018608008183235	1.1693494939081552	0.006533830167170118	1.3067874792385843	0.49504950495049505	0
2110	-2838.8464312889078	-1976.8273443219896	-862.019086966918	0.6022222222222222	0.58	1.0	0.0	1.0	1.0	0.0	0.02543392354813744	0.7205428126212315	0.012671519486702875	1.1697627702799367	0.009627949098434318	1.3164004091807373	0.49504950495049505	0
2120	-2832.004115075054	-1968.3318436541854	-863.6722714208685	0.6022222222222222	0.58	1.0	0.0	1.0	1.0	0.0	0.023195840696946288	0.7245540900505271	0.008341989336340552	1.1710052906565658	0.008080451488443389	1.3107416033935464	0.504950495049505	0
2130	-2811.9520951131826	-1947.021146218035	-864.9309488951476	0.6022222222222222	0.58	1.0	0.0	1.0	1.0	0.0	0.02254000100319335	0.7269384180497634	0.010104001030869166	1.1697156136751017	0.007836881530785848	1.315744084566374	0.46534653465346537	0
2140	-2809.946807049025	-1944.7616260505774	-865.1851809984477	0.6022222222222222	0.58	1.0	0.0	1.0	1.0	0.0	0.02254000100319335	0.7269384180497634	0.015126611082563357	1.1749725509830036	0.0025279019842096868	1.3174724768159523	0.42574257425742573	0
2150	-2795.0360440925706	-1927.0019179510994	-868.034126141471	0.5942222222222222	0.568	1.0	0.9490022172949002	0.01327433628318584	1.0	0.0	0.022391371865383574	0.7309158964969698	0.015521760534756757	1.171779476140467	0.011461555441593229	1.344802473038039	0.43564356435643564	0
2160	-2795.0360440925706	-1927.0019179510994	-868.034126141471	0.5942222222222222	0.568	1.0	0.9490022172949002	0.01327433628318584	1.0	0.0	0.022391371865383574	0.7309158964969698	0.015521760534756757	1.171779476140467	0.011461555441593229	1.344802473038039	0.40594059405940597	0
2170	-2783.1233730169697	-1914.9911991366532	-868.1321738803163	0.6933333333333334	0.672	1.0	0.45454545454545453	1.0	1.0	0.0	0.02350710005908281	0.7295501719458382	0.010009810902838192	1.1833842303763533	0.009801040001656347	1.3526484784186912	0.40594059405940597	0
2180	-2769.575444866187	-1898.3800216954319	-871.1954231707549	0.6217777777777778	0.632	1.0	0.9778270509977827	0.12168141592920353	1.0	0.0	0.019723312769206747	0.735162627107698	0.010642947239730593	1.1981776838099196	0.017522595167176046	1.3509967240855378	0.38613861386138615	0
2190	-2755.2975081935283	-1883.9385682803754	-871.3589399131531	0.6177777777777778	0.616	1.0	0.9889135254988913	0.09070796460176991	1.0	0.0	0.021191882826913002	0.7341952284167929	0.007978294501881974	1.1947400357127973	0.01593621755658575	1.3688284713199386	0.36633663366336633	0
2200	-2752.5978827578024	-1880.1736123499695	-872.424270407833	0.7044444444444444	0.696	1.0	0.5099778270509978	1.0	1.0	0.0	0.022162423928072248	0.7358550881476971	0.008668393648553523	1.1985972160169853	0.017762731339371955	1.371875549467667	0.3465346534653465	0
2210	-2743.1327822127223	-1869.1957448333426	-873.9370373793795	0.6022222222222222	0.58	1.0	0.0	1.0	1.0	0.0	0.024995631102001564	0.739145874420392	-0.01762558630707459	1.1864745173158289	0.028366825701990464	1.3798009881374165	0.36633663366336633	0
2220	-2733.571550701715	-1858.2406533248954	-875.3308973768194	0.7617777777777778	0.744	1.0	0.9135254988913526	0.8827433628318584	1.0	0.0	0.02362516845108178	0.7421755093384494	-0.01479818935861657	1.189784988161153	0.03882280384497118	1.3759509168145965	0.36633663366336633	0
2230	-2729.5362414985075	-1853.9138766198835	-875.6223648786238	0.6968888888888889	0.692	1.0	0.9689578713968958	0.504424778761062	1.0	0.0	0.02362516845108178	0.7421755093384494	-0.024394939162785848	1.197765986406412	0.03882280384497118	1.3759509168145965	0.3564356435643564	0
2240	-2711.6269191906176	-1835.6786698229403	-875.9482493676774	0.6208888888888889	0.612	1.0	0.9866962305986696	0.1084070796460177	1.0	0.0	0.02362516845108178	0.7421755093384494	-0.016884463361026093	1.1997457165035426	0.04295775906845971	1.3820969578860967	0.37623762376237624	0
2250	-2704.257518098814	-1827.7535353768158	-876.5039827219983	0.6582222222222223	0.648	1.0	0.2793791574279379	1.0	1.0	0.0	0.017877399284967406	0.7434188988449764	-0.00960859593890542	1.196923677202673	0.03898411566650457	1.3856180245385072	0.40594059405940597	0
2260	-2696.722131296346	-1819.0853887646604	-877.6367425316857	0.6022222222222222	0.58	1.0	0.0	1.0	1.0	0.0	0.01759377197563011	0.7454020522979942	-0.01077362515442475	1.2021134204058475	0.0326778231397323	1.3857015094507303	0.4158415841584158	0
2270	-2666.6009950807015	-1786.9014304482248	-879.6995646324766	0.7644444444444445	0.752	1.0	0.8691796008869179	0.9402654867256637	1.0	0.0	0.02053957868385522	0.7471693025057533	-0.00425761283510829	1.2133019957463127	0.05251785094782303	1.4035476541215923	0.40594059405940597	0
2280	-2661.008762087189	-1779.879589215567	-881.1291728716219	0.6675555555555556	0.68	1.0	0.9889135254988913	0.33849557522123896	1.0	0.0	0.022242284927419524	0.7491666200812505	-0.009240084248943507	1.2243065067007657	0.05863851016544732	1.4042288373438474	0.43564356435643564	0
2290	-2639.62487067408	-1757.2292165448507	-882.3956541292289	0.7413333333333333	0.724	1.0	0.9800443458980045	0.7146017699115044	1.0	0.0	0.02297129008647501	0.7507790613801222	-0.012579018520546896	1.2373163578055513	0.06697697236931016	1.4037225734586647	0.43564356435643564	0
2300	-2638.7568817286265	-1755.9763084089573	-882.7805733196693	0.7004444444444444	0.708	1.0	0.9866962305986696	0.504424778761062	1.0	0.0	0.02297129008647501	0.7507790613801222	-0.02419242923288111	1.2383242212471692	0.07213163601596922	1.4115449461331608	0.42574257425742573	0
2310	-2634.6687477247287	-1751.5379566246083	-883.1307911001206	0.6804444444444444	0.7	0.9866071428571429	0.9534368070953437	0.45132743362831856	1.0	0.0	0.02316315189833572	0.7512405891880318	-0.024465126663192678	1.2391291277343714	0.07187026205069663	1.413768941471351	0.4158415841584158	0
2320	-2624.627115574049	-1740.5982849056156	-884.0288306684336	0.68	0.696	0.9888392857142857	0.9490022172949002	0.45132743362831856	1.0	0.0	0.02316315189833572	0.7512405891880318	-0.02655073491553425	1.2630138164929274	0.07187026205069663	1.413768941471351	0.40594059405940597	0
2330	-2619.816291105528	-1735.506666082656	-884.309625022872	0.6982222222222222	0.708	1.0	0.9866962305986696	0.49336283185840707	1.0	0.0	0.022508494160502875	0.7512954312678655	-0.025225853315698422	1.262960879764696	0.0655715860072806	1.4203525785611526	0.4158415841584158	0
2340	-2605.5934861321734	-1719.5596476150217	-886.0338385171517	0.6991111111111111	0.704	1.0	0.975609756097561	0.5088495575221239	1.0	0.0	0.025004015518518587	0.752848094808773	-0.018238057236585527	1.2628461373300797	0.07299135494260506	1.4419270096069399	0.43564356435643564	0
2350	-2603.360861281522	-1716.7782185434785	-886.5826427380433	0.6084444444444445	0.624	0.0	0.9889135254988913	0.10398230088495575	1.0	0.9481981981981982	0.02444772368087033	0.753718742703264	-0.018238057236585527	1.2628461373300797	0.07492183014211579	1.444937730134581	0.39603960396039606	0
2360	-2589.1360600075013	-1702.2465779935064	-886.8894820139949	0.7128888888888889	0.704	0.002232142857142857	0.9645232815964523	0.7212389380530974	1.0	0.8716216216216216	0.025245847891068283	0.7532442448371119	-0.01109645964031197	1.2771287242278395	0.07323484603560663	1.444646628936798	0.42574257425742573	0
2370	-2580.277365342374	-1692.2452785727937	-888.0320867695805	0.7555555555555555	0.732	0.9866071428571429	0.8226164079822617	0.9469026548672567	1.0	0.009009009009009009	0.025552847509446024	0.7552383162433491	-0.018786515337181054	1.281403082076864	0.07323484603560663	1.444646628936798	0.48514851485148514	0
2380	-2572.6310466093405	-1683.987468617005	-888.6435779923353	0.6395555555555555	0.62	0.9040178571428571	0.15077605321507762	1.0	1.0	0.13288288288288289	0.025552847509446024	0.7552383162433491	-0.018786515337181054	1.281403082076864	0.0825263655120665	1.4581915874413316	0.45544554455445546	0
2390	-2566.2944763142577	-1677.009171757185	-889.2853045570729	0.7528888888888889	0.736	1.0	0.7760532150776053	0.9756637168141593	1.0	0.0	0.02853272379068082	0.75477102043799	-0.024159931402591303	1.2795135629087047	0.08960799607693178	1.4779037012302254	0.4752475247524752	0
2400	-2563.998614230424	-1673.922118566382	-890.0764956640423	0.7217777777777777	0.7	1.0	0.5964523281596452	1.0	1.0	0.0	0.030289352717347357	0.7559221741535308	-0.03070535266420664	1.2761857969716244	0.0964124296221402	1.4846596873666384	0.46534653465346537	0
2410	-2561.3639582449605	-1670.8028301829443	-890.5611280620165	0.7462222222222222	0.728	1.0	0.7228381374722838	0.995575221238938	1.0	0.0	0.030289352717347357	0.7559221741535308	-0.030667126283136115	1.2834149772994636	0.0964908221260122	1.489297358534415	0.42574257425742573	0
2420	-2560.4227687393495	-1669.420210925654	-891.0025578136956	0.6471111111111111	0.636	1.0	0.22394678492239467	1.0	1.0	0.0	0.030289352717347357	0.7559221741535308	-0.028195750734934015	1.2927601842640766	0.09411685014618724	1.4912941868510374	0.4158415841584158	0
2430	-2553.5194361008757	-1663.396989773537	-890.1224463273388	0.7257777777777777	0.704	1.0	0.6164079822616408	1.0	1.0	0.0	0.03194156674152293	0.7545373885688705	-0.025382160506433715	1.2861708178479963	0.09583631034872452	1.491597145924438	0.44554455445544555	0
2440	-2546.295306476551	-1655.334335527846	-890.9609709487052	0.7662222222222222	0.744	1.0	0.8603104212860311	0.9579646017699115	1.0	0.0	0.03266057354146981	0.7558108075439941	-0.025382160506433715	1.2861708178479963	0.09882826976300237	1.4959383399336685	0.43564356435643564	0
2450	-2543.773474342523	-1651.9795290033662	-891.7939453391568	0.7351111111111112	0.72	1.0	0.6629711751662971	1.0	1.0	0.0	0.0333216765314037	0.7584520576963361	-0.03766066401286342	1.2828986563745182	0.09291189709687135	1.488355392355781	0.45544554455445546	0
2460	-2536.906329510406	-1643.2565481226043	-893.6497813878016	0.72	0.7	1.0	0.5875831485587583	1.0	1.0	0.0	0.03293944817577604	0.7615705563383343	-0.04702510403490647	1.291274102222617	0.09291189709687135	1.488355392355781	0.4158415841584158	0
2470	-2509.147531002543	-1614.018232477451	-895.129298525092	0.752	0.728	1.0	0.7472283813747228	1.0	1.0	0.0	0.031641355339571034	0.7649091757051357	-0.04702510403490647	1.291274102222617	0.09780119608341477	1.4849696911732044	0.37623762376237624	0
2480	-2509.2509309149737	-1614.112154375969	-895.1387765390047	0.7311111111111112	0.72	1.0	0.6430155210643016	1.0	1.0	0.0	0.031641355339571034	0.7649091757051357	-0.04705052696536232	1.2915178213972767	0.09780119608341477	1.4849696911732044	0.36633663366336633	0
2490	-2509.01153094484	-1613.894486335955	-895.1170446088851	0.7324444444444445	0.72	1.0	0.6496674057649667	1.0	1.0	0.0	0.031641355339571034	0.7649091757051357	-0.04981742873440478	1.2908529984190595	0.09780119608341477	1.4849696911732044	0.32673267326732675	0
2500	-2497.6248932860954	-1602.6794803489067	-894.9454129371885	0.756	0.732	1.0	0.7671840354767184	1.0	1.0	0.0	0.03187459606114869	0.7642595437217344	-0.0543375732726025	1.2963731765949227	0.09528903427144804	1.4833963471263858	0.32673267326732675	0
2510	-2494.6591510369362	-1599.8842824189664	-894.7748686179699	0.7884444444444444	0.764	0.21651785714285715	0.7317073170731707	1.0	0.9956043956043956	0.9954954954954955	0.03187459606114869	0.7642595437217344	-0.044285684440369205	1.3021515747962793	0.08289210653321327	1.4755609236445364	0.3465346534653465	0
2520	-2476.4445807552192	-1579.4256596270084	-897.0189211282108	0.7844444444444445	0.784	0.044642857142857144	0.9201773835920177	0.9623893805309734	0.9956043956043956	0.9954954954954955	0.02836602935037045	0.7672304649533775	-0.022226090934989406	1.304761954212217	0.057143767924472365	1.4939451111078599	0.37623762376237624	0
2530	-2473.1606508158734	-1575.1576788354903	-898.0029719803831	0.8915555555555555	0.868	0.7321428571428571	0.8625277161862528	0.9977876106194691	0.9956043956043956	0.8671171171171171	0.030064656838967196	0.7693591861991057	-0.022226090934989406	1.304761954212217	0.05567298082941235	1.4917042333970336	0.33663366336633666	0
2540	-2473.1606508158734	-1575.1576788354903	-898.0029719803831	0.8915555555555555	0.868	0.7321428571428571	0.8625277161862528	0.9977876106194691	0.9956043956043956	0.8671171171171171	0.030064656838967196	0.7693591861991057	-0.022226090934989406	1.304761954212217	0.05567298082941235	1.4917042333970336	0.2871287128712871	0
2550	-2474.1248646335384	-1576.0814656045436	-898.0433990289948	0.7982222222222223	0.772	0.7700892857142857	0.8159645232815964	1.0	0.9956043956043956	0.4009009009009009	0.030064656838967196	0.7693591861991057	-0.021759367674584564	1.3058022142615806	0.05567298082941235	1.4917042333970336	0.25742574257425743	0
2560	-2474.1025823826467	-1576.1828936262523	-897.9196887563946	0.7688888888888888	0.756	0.8772321428571429	0.8181818181818182	1.0	0.9956043956043956	0.14189189189189189	0.030064656838967196	0.7693591861991057	-0.020727192427749206	1.3026572553206113	0.05567298082941235	1.4917042333970336	0.25742574257425743	0
2570	-2466.448117133016	-1568.2677975015026	-898.180319631513	0.7786666666666666	0.764	0.05133928571428571	0.8492239467849224	0.9977876106194691	0.9956043956043956	0.9954954954954955	0.030064656838967196	0.7693591861991057	-0.021378060162398745	1.30662138571253	0.05244776396967108	1.494166891195873	0.24752475247524752	0
2580	-2459.346742526305	-1560.937616758687	-898.4091257676183	0.7733333333333333	0.764	0.0	0.8691796008869179	0.995575221238938	1.0	0.9977477477477478	0.029236284498174257	0.7680310130300695	-0.008787958811351823	1.299715313541009	0.06255208891285387	1.519856317819296	0.26732673267326734	0
2590	-2454.7278572143578	-1555.140101421035	-899.5877557933228	0.8915555555555555	0.876	0.6116071428571429	0.9889135254988913	0.8893805309734514	0.9956043956043956	0.9707207207207207	0.027097010839150386	0.7697655716944428	-0.011307650636583158	1.2995185835635987	0.07949980872097248	1.527034304918628	0.3069306930693069	0
2600	-2448.872467877857	-1549.0582548479701	-899.8142130298868	0.8057777777777778	0.804	0.3950892857142857	1.0	0.6438053097345132	0.9956043956043956	0.9932432432432432	0.027097010839150386	0.7697655716944428	-0.010706831592610462	1.2951595976728656	0.08205223758908392	1.5355266066399014	0.33663366336633666	0
2610	-2435.896524349829	-1535.9886967301322	-899.9078276196971	0.8706666666666667	0.892	0.7098214285714286	0.991130820399113	0.7787610619469026	0.9956043956043956	0.8761261261261262	0.02743186168949378	0.769646058976301	-0.007394524596953603	1.2961286031164485	0.07771837917440869	1.5381441172349297	0.3564356435643564	0
2620	-2425.1148114440775	-1524.1013989407159	-901.0134125033618	0.7817777777777778	0.756	1.0	0.9401330376940134	0.9601769911504425	0.9956043956043956	0.0	0.02743186168949378	0.769646058976301	-0.014163758695171724	1.3246783493363363	0.08017627914952868	1.5376070982433847	0.33663366336633666	0
2630	-2422.14963749464	-1519.430050847698	-902.719586646942	0.7768888888888889	0.78	0.19866071428571427	0.9977827050997783	0.6946902654867256	0.9956043956043956	0.9954954954954955	0.02587884165624022	0.77171678302447	-0.019725920179324664	1.328276431778526	0.07622930897380223	1.5498456383584076	0.38613861386138615	0
2640	-2407.3350266382104	-1502.8483885682165	-904.486638069994	0.7488888888888889	0.748	0.9977678571428571	0.9933481152993349	0.668141592920354	0.9978021978021978	0.07657657657657657	0.026817422721452856	0.7743970152776913	-0.009745283329934972	1.339048854931727	0.08092448325009123	1.5493513061340267	0.45544554455445546	0
2650	-2403.5587482287124	-1498.5047125751805	-905.0540356535317	0.756	0.764	0.15625	0.9933481152993349	0.6327433628318584	1.0	0.9954954954954955	0.026817422721452856	0.7743970152776913	-0.013704167922550877	1.3457110877923344	0.09089832374986233	1.5551922429502514	0.4752475247524752	0
2660	-2397.514478221643	-1491.267547201054	-906.246931020589	0.7711111111111111	0.776	0.13616071428571427	0.9889135254988913	0.7323008849557522	1.0	0.9954954954954955	0.026817422721452856	0.7743970152776913	-0.017244567983688883	1.3749018578446066	0.09089832374986233	1.5551922429502514	0.49504950495049505	0
2670	-2394.471208354908	-1487.775494482055	-906.6957138728529	0.7866666666666666	0.788	0.13839285714285715	0.9866962305986696	0.8097345132743363	1.0	0.9954954954954955	0.02689431360580489	0.7751463616342193	-0.014852337728541032	1.378695731196834	0.08402458404798527	1.5538084573350353	0.504950495049505	0
2680	-2390.032870948653	-1482.5905300466952	-907.4423409019578	0.8271111111111111	0.804	0.2544642857142857	0.9822616407982262	0.9004424778761062	1.0	0.9954954954954955	0.02689431360580489	0.7751463616342193	-0.018082743171121834	1.3965925178195109	0.08402458404798527	1.5538084573350353	0.4752475247524752	0
2690	-2369.98471477736	-1461.849750397419	-908.1349643799406	0.7866666666666666	0.796	0.046875	0.991130820399113	0.9004424778761062	0.9956043956043956	0.9954954954954955	0.027283535554217885	0.7748372202967222	-0.01337681206089093	1.4121866003175312	0.07851268125646142	1.558071845074444	0.45544554455445546	0
2700	-2364.0732081159854	-1455.4512362982887	-908.6219718176966	0.7991111111111111	0.788	0.044642857142857144	0.9623059866962306	0.9911504424778761	0.9978021978021978	0.9954954954954955	0.027241875160822805	0.7745911646635164	-0.020185860663149906	1.4186338904679718	0.08175501992362294	1.5650243966710677	0.43564356435643564	0
2710	-2352.1230638755937	-1442.0319901869457	-910.0910736886481	0.916	0.892	0.7053571428571429	0.9844789356984479	0.9889380530973452	0.9956043956043956	0.9031531531531531	0.026268538481683413	0.7752323335681838	-0.014185167225973006	1.4295696805595723	0.07867403463747855	1.5800474479785966	0.45544554455445546	0
2720	-2351.9486773712033	-1441.1171162024948	-910.8315611687083	0.9164444444444444	0.904	0.6986607142857143	0.9866962305986696	0.9623893805309734	0.9956043956043956	0.9369369369369369	0.0238460216752095	0.7767899713457235	-0.014185167225973006	1.4295696805595723	0.07867403463747855	1.5800474479785966	0.43564356435643564	0
2730	-2342.153940088837	-1429.2306928858102	-912.9232472030269	0.7977777777777778	0.76	1.0	0.9866962305986696	0.9933628318584071	0.9956043956043956	0.0	0.022859153087192444	0.7792166598645085	-0.00918289660827618	1.4410417432328917	0.08560292411583702	1.588033585075526	0.40594059405940597	0
2740	-2336.2996026370283	-1422.8739407685064	-913.4256618685217	0.9266666666666666	0.92	0.8638392857142857	0.9955654101995566	0.9623893805309734	0.9956043956043956	0.8130630630630631	0.022859153087192444	0.7792166598645085	-0.017517130871314738	1.447292844910952	0.09107194788336428	1.592514031904316	0.36633663366336633	0
2750	-2336.5426549712283	-1422.8885887784802	-913.6540661927481	0.7951111111111111	0.76	1.0	0.9667405764966741	1.0	0.9956043956043956	0.0	0.022859153087192444	0.7792166598645085	-0.017517130871314738	1.447292844910952	0.08745386777648564	1.5974898489388802	0.3564356435643564	0
2760	-2336.5426549712283	-1422.8885887784802	-913.6540661927481	0.7951111111111111	0.76	1.0	0.9667405764966741	1.0	0.9956043956043956	0.0	0.022859153087192444	0.7792166598645085	-0.017517130871314738	1.447292844910952	0.08745386777648564	1.5974898489388802	0.32673267326732675	0
2770	-2336.5426549712283	-1422.8885887784802	-913.6540661927481	0.7951111111111111	0.76	1.0	0.9667405764966741	1.0	0.9956043956043956	0.0	0.022859153087192444	0.7792166598645085	-0.017517130871314738	1.447292844910952	0.08745386777648564	1.5974898489388802	0.3069306930693069	0
2780	-2333.1104913342383	-1419.1684349913098	-913.9420563429284	0.7951111111111111	0.76	1.0	0.9667405764966741	1.0	0.9956043956043956	0.0	0.022859153087192444	0.7792166598645085	-0.017517130871314738	1.447292844910952	0.09305513207117795	1.6031725054380142	0.3069306930693069	0
2790	-2328.504349691526	-1413.4503084090447	-915.0540412824812	0.7937777777777778	0.76	0.9977678571428571	0.9623059866962306	1.0	0.9956043956043956	0.0	0.023302007254559606	0.779884183712843	-0.011835198840746271	1.4543069292664976	0.0930249474875176	1.6128544193368801	0.3069306930693069	0
2800	-2316.7190075350004	-1399.602302009592	-917.1167055254085	0.7937777777777778	0.776	1.0	0.9955654101995566	0.9646017699115044	0.9956043956043956	0.0	0.022897788050452405	0.7807267861030674	-0.009225481592090957	1.4608597296367636	0.09413496385639711	1.6406354229035225	0.36633663366336633	0
2810	-2316.06944454332	-1399.5944974546746	-916.4749470886456	0.7937777777777778	0.776	1.0	0.9955654101995566	0.9646017699115044	0.9956043956043956	0.0	0.022897788050452405	0.7807267861030674	-0.009225481592090957	1.4608597296367636	0.09311982623640518	1.6276027723260922	0.3069306930693069	0
2820	-2310.170981834379	-1392.9936202879678	-917.1773615464108	0.8271111111111111	0.792	0.15848214285714285	0.991130820399113	0.9933628318584071	0.9956043956043956	0.9932432432432432	0.022897788050452405	0.7807267861030674	-0.009225481592090957	1.4608597296367636	0.10311023346498581	1.6413281197842036	0.3069306930693069	0
2830	-2310.1422040092475	-1392.5797119510084	-917.562492058239	0.7933333333333333	0.76	1.0	0.9578713968957872	1.0	0.9956043956043956	0.0	0.022897788050452405	0.7807267861030674	-0.0069654609952528364	1.463919978717457	0.11018798670851261	1.6459677182526686	0.297029702970297	0
2840	-2303.8900930357995	-1385.491050079567	-918.3990429562325	0.9222222222222223	0.908	0.7098214285714286	0.9645232815964523	1.0	0.9956043956043956	0.9391891891891891	0.02420004531000486	0.7814214198604654	-0.023931082196081834	1.463674435164252	0.11661178080964338	1.6550132260037955	0.31683168316831684	0
2850	-2301.3090638615445	-1382.5964612188673	-918.7126026426773	0.9191111111111111	0.908	0.6986607142857143	0.9512195121951219	1.0	0.9956043956043956	0.9481981981981982	0.02420004531000486	0.7814214198604654	-0.029763252406646845	1.470691564112262	0.11661178080964338	1.6550132260037955	0.3069306930693069	0
2860	-2292.5387826245733	-1373.1982301714252	-919.340552453148	0.908	0.892	0.5803571428571429	0.9733924611973392	1.0	0.9956043956043956	0.9887387387387387	0.02420004531000486	0.7814214198604654	-0.027860581763159198	1.4772064842910375	0.12857677774209678	1.6609945024869017	0.32673267326732675	0
2870	-2292.418806334532	-1371.8431781176287	-920.575628216903	0.8902222222222222	0.864	0.4799107142857143	0.9955654101995566	0.9845132743362832	0.9956043956043956	0.9932432432432432	0.023333310900447463	0.7835411882841128	-0.027860581763159198	1.4772064842910375	0.13067093034090646	1.66441004187132	0.33663366336633666	0
2880	-2291.7036137468745	-1370.7128254784288	-920.9907882684456	0.8946666666666667	0.86	0.4955357142857143	0.991130820399113	0.9933628318584071	0.9956043956043956	0.9954954954954955	0.023333310900447463	0.7835411882841128	-0.032818325427702445	1.4782426912402813	0.13109864755052628	1.6716647012653723	0.3465346534653465	0
2890	-2289.538728515263	-1368.5383034276135	-921.0004250876493	0.8848888888888888	0.848	0.4486607142857143	0.9933481152993349	0.9911504424778761	0.9956043956043956	0.9932432432432432	0.020985602989289753	0.7832335815212339	-0.03311328642452141	1.481894896934992	0.130383383547765	1.672441581434358	0.33663366336633666	0
2900	-2281.4717974927034	-1359.8625457557177	-921.6092517369858	0.9017777777777778	0.912	0.6428571428571429	0.9977827050997783	0.8982300884955752	0.9956043956043956	0.972972972972973	0.020985602989289753	0.7832335815212339	-0.01749417747752297	1.4801233749215315	0.11978044767792244	1.6871098013242314	0.32673267326732675	0
2910	-2280.1616157226226	-1357.6810286647337	-922.4805870578889	0.8791111111111111	0.896	0.796875	0.9977827050997783	0.915929203539823	0.9934065934065934	0.6869369369369369	0.02184837419586072	0.7833247917864192	-0.012009185183942271	1.4815536457170033	0.11420634369984324	1.7022902189885483	0.33663366336633666	0
2920	-2281.6108666671857	-1358.764428186371	-922.8464384808146	0.7973333333333333	0.812	0.9397321428571429	1.0	0.8628318584070797	0.9912087912087912	0.18243243243243243	0.02184837419586072	0.7833247917864192	-0.018122143550238903	1.4902380792077408	0.11970456089215338	1.7014415865457129	0.3564356435643564	0
2930	-2276.304841589248	-1353.4744257169887	-922.8304158722593	0.8111111111111111	0.788	0.9977678571428571	0.991130820399113	0.9911504424778761	0.9956043956043956	0.06756756756756757	0.023182873530611582	0.7815439831070937	-0.018122143550238903	1.4902380792077408	0.1071473503005873	1.7191005313415495	0.3465346534653465	0
2940	-2276.4713515189906	-1353.7287199772595	-922.7426315417312	0.8106666666666666	0.788	0.9977678571428571	0.991130820399113	0.9911504424778761	0.9956043956043956	0.06531531531531531	0.023182873530611582	0.7815439831070937	-0.01184359760660017	1.4883364489595392	0.1071473503005873	1.7191005313415495	0.3069306930693069	0
2950	-2275.4137652803065	-1352.5188507816797	-922.894914498627	0.8111111111111111	0.796	0.9977678571428571	0.9800443458980045	0.995575221238938	0.9956043956043956	0.07432432432432433	0.023182873530611582	0.7815439831070937	-0.001891933452376702	1.4917889508304993	0.1071473503005873	1.7191005313415495	0.3069306930693069	0
2960	-2270.2052634662587	-1346.7905140279638	-923.4147494382951	0.7968888888888889	0.804	0.984375	1.0	0.834070796460177	0.9956043956043956	0.15990990990990991	0.02420603609695618	0.7812781559559983	-0.007939508088993942	1.5130108450481012	0.11003790788624015	1.712716270777484	0.3069306930693069	0
2970	-2264.311356538015	-1340.1892191351562	-924.1221374028588	0.9115555555555556	0.92	0.7767857142857143	0.9977827050997783	0.8827433628318584	0.9956043956043956	0.9031531531531531	0.026008236398107457	0.7829404508533407	-0.010800146103883138	1.5151225470472292	0.1075848227627762	1.7078618613092669	0.31683168316831684	0
2980	-2262.719934270547	-1338.0474761672458	-924.6724581033011	0.9324444444444444	0.94	0.8214285714285714	0.9600886917960089	1.0	0.9956043956043956	0.8828828828828829	0.025793682583189946	0.7830501255952039	-0.010800146103883138	1.5151225470472292	0.11330879597316361	1.7171960096703218	0.31683168316831684	0
2990	-2260.5305864104735	-1335.1605942710166	-925.3699921394567	0.8697777777777778	0.856	0.8660714285714286	0.9623059866962306	0.9977876106194691	1.0	0.5157657657657657	0.025793682583189946	0.7830501255952039	-0.013354666873732391	1.5129655043417483	0.12045277366742572	1.732069406385551	0.31683168316831684	0
3000	-2258.371594930687	-1333.0383665406848	-925.3332283900024	0.9368888888888889	0.928	0.7678571428571429	0.9623059866962306	1.0	0.9956043956043956	0.9572072072072072	0.025793682583189946	0.7830501255952039	-0.005074947072076824	1.5122057706335195	0.12045277366742572	1.732069406385551	0.31683168316831684	0
3010	-2258.371594930687	-1333.0383665406848	-925.3332283900024	0.9368888888888889	0.928	0.7678571428571429	0.9623059866962306	1.0	0.9956043956043956	0.9572072072072072	0.025793682583189946	0.7830501255952039	-0.005074947072076824	1.5122057706335195	0.12045277366742572	1.732069406385551	0.27722772277227725	0
3020	-2258.215216163094	-1331.3482477366283	-926.8669684264654	0.876	0.856	0.7901785714285714	0.9889135254988913	0.995575221238938	0.9956043956043956	0.6036036036036037	0.02694759780122884	0.7851699760231999	-0.0018167418766898424	1.5137398490916223	0.1100302874670295	1.7399176677212282	0.24752475247524752	0
