it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
4100	-5622.763053063058	-1999.0171741687575	-3623.7458788943	0.4226998491704374	0.3711340206185567	0.4814432989690722	0.31123388581952116	0.39849624060150374	0.31201044386422977	0.8041666666666667	0.002830476054419353	0.15813385816359216	0.0015186419154983402	0.1613269841932595	-0.012852893943250607	0.17193390517555784	0.734390243902439	0
4200	-5613.894630021662	-1989.5069223577282	-3624.387707663934	0.4660633484162896	0.41924398625429554	0.6360824742268041	0.4180478821362799	0.24060150375939848	0.21279373368146215	0.8208333333333333	0.003382746800350432	0.15898633328327225	0.0013716854797306167	0.16318749500305085	-0.013091324590456704	0.17391946832553987	0.7326190476190476	0
4300	-5607.361821007681	-1981.8126271595331	-3625.549193848148	0.4803921568627451	0.45017182130584193	0.654639175257732	0.3443830570902394	0.23308270676691728	0.2963446475195822	0.8083333333333333	0.0032886139223889796	0.1606953640773421	0.0013160868049998543	0.16566098911406785	-0.014275511011040838	0.17763287743759038	0.7311627906976744	0
4400	-5604.517922006485	-1978.2581105668917	-3626.259811439593	0.4698340874811463	0.43986254295532645	0.622680412371134	0.31307550644567217	0.2781954887218045	0.3133159268929504	0.8125	0.0029412102343482614	0.16206481592785568	0.0008947962056300522	0.165575992108407	-0.014530245351584887	0.17837652011445312	0.7306818181818182	0
4500	-5605.537564000498	-1978.4299125173247	-3627.107651483173	0.46078431372549017	0.4329896907216495	0.6103092783505155	0.30755064456721914	0.38345864661654133	0.2819843342036554	0.8166666666666667	0.0032875430025094228	0.16326960640370325	0.002201702772430293	0.16744722322641648	-0.011768048433629467	0.18093954520462857	0.7295555555555555	0
4600	-5603.998146506527	-1976.268409152384	-3627.729737354143	0.48642533936651583	0.4570446735395189	0.6402061855670103	0.3462246777163904	0.2932330827067669	0.3224543080939948	0.8125	0.002675863572975423	0.16459308383485644	0.0021235107308738453	0.1674644130901402	-0.01554342833955591	0.17196756575212307	0.7291304347826087	0
4700	-5606.92548915922	-1978.3681001920984	-3628.5573889671214	0.4660633484162896	0.42955326460481097	0.6092783505154639	0.4125230202578269	0.3308270676691729	0.2402088772845953	0.8041666666666667	0.002252994499592569	0.16579767302636728	0.002931950305242264	0.16920913344575705	-0.011709399022062264	0.17329501164317027	0.7287234042553191	0
4800	-5603.732237396339	-1974.9096195728205	-3628.8226178235186	0.5067873303167421	0.5120274914089347	0.7134020618556701	0.4732965009208103	0.08270676691729323	0.2584856396866841	0.775	0.0023509207297765637	0.16632234867770468	0.0031775023890185713	0.16910515640781643	-0.013498625350887314	0.1722741298010627	0.72875	0
4900	-5601.180638766196	-1971.6918175908593	-3629.488821175337	0.4581447963800905	0.422680412371134	0.5701030927835051	0.3996316758747698	0.3383458646616541	0.2689295039164491	0.8083333333333333	0.0028604019925935423	0.1673342780560095	0.002134922576496295	0.17005843179069213	-0.01212212163597997	0.17463539830211564	0.726938775510204	0
5000	-5596.221020279547	-1965.909638017944	-3630.3113822616024	0.4856711915535445	0.4742268041237113	0.643298969072165	0.47513812154696133	0.21804511278195488	0.2362924281984334	0.8166666666666667	0.00322655078557862	0.16863163094279826	0.0025315695695203736	0.17086774995447707	-0.011754047021462443	0.17800833940754146	0.7262	0
5100	-5592.851461430667	-1962.3239935099136	-3630.527467920753	0.4611613876319759	0.44329896907216493	0.6298969072164948	0.43462246777163904	0.2857142857142857	0.1866840731070496	0.8125	0.003880723390698202	0.16902114283081204	0.003598021142738775	0.17092452841024067	-0.01055690524827293	0.17669754752075575	0.7239215686274509	0
